#string_protein_id	alias	source
4932.YPL160W	D6W3K8	UniProt_AC
4932.YPL160W	DAA11274.1	Ensembl_protein_id
4932.YPL160W	EC 6.1.1.4	KEGG_EC
4932.YPL160W	L000000283	SGD_ID
4932.YPL160W	LeuRS	SGD_SYNONYM
4932.YPL160W	LeuRS	UniProt_DE_AltName_Short
4932.YPL160W	Leucine--tRNA ligase CDC60	KEGG_PRODUCT
4932.YPL160W	Leucine--tRNA ligase, cytoplasmic	UniProt_DE_RecName_Full
4932.YPL160W	Leucyl-tRNA synthetase	KEGG_PRODUCT
4932.YPL160W	Leucyl-tRNA synthetase	UniProt_DE_AltName_Full
4932.YPL160W	NM_001183974	Ensembl_RefSeq_short
4932.YPL160W	NM_001183974.1	Ensembl_RefSeq
4932.YPL160W	NM_001183974.1	UniProt_DR_RefSeq
4932.YPL160W	NP_015165	Ensembl_RefSeq_short
4932.YPL160W	NP_015165	KEGG_NCBI
4932.YPL160W	NP_015165.1	Ensembl_RefSeq
4932.YPL160W	NP_015165.1	UniProt_DR_RefSeq
4932.YPL160W	P2564	UniProt_GN_ORFNames
4932.YPL160W	P26637	Ensembl_UniProt
4932.YPL160W	P26637	UniProt_AC
4932.YPL160W	S000006081	SGD_ID
4932.YPL160W	S000006081	UniProt_DR_SGD
4932.YPL160W	SYLC_YEAST	UniProt_ID
4932.YPL160W	UPI0000052EC7	Ensembl_UniParc
4932.YPL160W	YPL160W	Ensembl
4932.YPL160W	YPL160W	Ensembl_gene
4932.YPL160W	YPL160W	Ensembl_translation
4932.YPL160W	YPL160W	KEGG_KEGGID_SHORT
4932.YPL160W	YPL160W	SGD_PRIMARY
4932.YPL160W	YPL160W	UniProt_GN_OrderedLocusNames
4932.YPL160W	YPL160W_mRNA	Ensembl_transcript
4932.YPL160W	leucine--tRNA ligase CDC60	SGD_SYNONYM
4932.YPL160W	sce:YPL160W	KEGG_KEGGID
4932.YPL161C	4932.YPL161C	Ensembl_STRING
4932.YPL161C	855942	KEGG_GENEID
4932.YPL161C	855942	UniProt_DR_GeneID
4932.YPL161C	AAB47774.1	Ensembl_protein_id
4932.YPL161C	BEM4	Ensembl_EntrezGene
4932.YPL161C	BEM4	KEGG_NAME
4932.YPL161C	BEM4	SGD_NAME
4932.YPL161C	BEM4	UniProt_GN_Name
4932.YPL161C	BEM4_YEAST	UniProt_ID
4932.YPL161C	Bem4p	KEGG_PRODUCT
4932.YPL161C	Bud emergence protein 4	UniProt_DE_RecName_Full
4932.YPL161C	CAA65560.1	Ensembl_protein_id
4932.YPL161C	CAA97866.1	Ensembl_protein_id
4932.YPL161C	D6W3K7	UniProt_AC
4932.YPL161C	DAA11273.1	Ensembl_protein_id
4932.YPL161C	L000000170	SGD_ID
4932.YPL161C	NM_001183975	Ensembl_RefSeq_short
4932.YPL161C	NM_001183975.1	Ensembl_RefSeq
4932.YPL161C	NM_001183975.1	UniProt_DR_RefSeq
4932.YPL161C	NP_015164	Ensembl_RefSeq_short
4932.YPL161C	NP_015164	KEGG_NCBI
4932.YPL161C	NP_015164.1	Ensembl_RefSeq
4932.YPL161C	NP_015164.1	UniProt_DR_RefSeq
4932.YPL161C	P2561	UniProt_GN_ORFNames
4932.YPL161C	P39011	Ensembl_UniProt
4932.YPL161C	P39011	UniProt_AC
4932.YPL161C	ROM7	Ensembl_external_synonym_EntrezGene
4932.YPL161C	ROM7	KEGG_NAME_SYNONYM
4932.YPL161C	ROM7	SGD_SYNONYM
4932.YPL161C	S000006082	SGD_ID
4932.YPL161C	S000006082	UniProt_DR_SGD
4932.YPL161C	UPI0000126891	Ensembl_UniParc
4932.YPL161C	YPL161C	Ensembl
4932.YPL161C	YPL161C	Ensembl_gene
4932.YPL161C	YPL161C	Ensembl_translation
4932.YPL161C	YPL161C	KEGG_KEGGID_SHORT
4932.YPL161C	YPL161C	SGD_PRIMARY
4932.YPL161C	YPL161C	UniProt_GN_OrderedLocusNames
4932.YPL161C	YPL161C_mRNA	Ensembl_transcript
4932.YPL161C	sce:YPL161C	KEGG_KEGGID
4932.YPL162C	4932.YPL162C	Ensembl_STRING
4932.YPL162C	855941	Ensembl_EntrezGene
4932.YPL162C	855941	KEGG_GENEID
4932.YPL162C	855941	UniProt_DR_GeneID
4932.YPL162C	CAA65559.1	Ensembl_protein_id
4932.YPL162C	CAA97867.1	Ensembl_protein_id
4932.YPL162C	D6W3K6	UniProt_AC
4932.YPL162C	DAA11272.1	Ensembl_protein_id
4932.YPL162C	NM_001183976	Ensembl_RefSeq_short
4932.YPL162C	NM_001183976.1	Ensembl_RefSeq
4932.YPL162C	NM_001183976.1	UniProt_DR_RefSeq
4932.YPL162C	NP_015163	Ensembl_RefSeq_short
4932.YPL162C	NP_015163	KEGG_NCBI
4932.YPL162C	NP_015163.1	Ensembl_RefSeq
4932.YPL162C	NP_015163.1	UniProt_DR_RefSeq
4932.YPL162C	Q12042	Ensembl_UniProt
4932.YPL162C	Q12042	UniProt_AC
4932.YPL162C	S000006083	SGD_ID
4932.YPL162C	S000006083	UniProt_DR_SGD
4932.YPL162C	UPI000006A821	Ensembl_UniParc
4932.YPL162C	Uncharacterized protein	KEGG_PRODUCT
4932.YPL162C	Vacuolar membrane protein YPL162C	UniProt_DE_RecName_Full
4932.YPL162C	YP162_YEAST	UniProt_ID
4932.YPL162C	YPL162C	Ensembl
4932.YPL162C	YPL162C	Ensembl_gene
4932.YPL162C	YPL162C	Ensembl_translation
4932.YPL162C	YPL162C	KEGG_KEGGID_SHORT
4932.YPL162C	YPL162C	SGD_PRIMARY
4932.YPL162C	YPL162C	UniProt_GN_OrderedLocusNames
4932.YPL162C	YPL162C_mRNA	Ensembl_transcript
4932.YPL162C	sce:YPL162C	KEGG_KEGGID
4932.YPL163C	4932.YPL163C	Ensembl_STRING
4932.YPL163C	855940	Ensembl_EntrezGene
4932.YPL163C	855940	KEGG_GENEID
4932.YPL163C	855940	UniProt_DR_GeneID
4932.YPL163C	AAS56462.1	Ensembl_protein_id
4932.YPL163C	BAA08820.1	Ensembl_protein_id
4932.YPL163C	CAA65558.1	Ensembl_protein_id
4932.YPL163C	CAA97868.1	Ensembl_protein_id
4932.YPL163C	D6W3K5	UniProt_AC
4932.YPL163C	DAA11271.1	Ensembl_protein_id
4932.YPL163C	L000002750	SGD_ID
4932.YPL163C	NM_001183977	Ensembl_RefSeq_short
4932.YPL163C	NM_001183977.1	Ensembl_RefSeq
4932.YPL163C	NM_001183977.1	UniProt_DR_RefSeq
4932.YPL163C	NP_015162	Ensembl_RefSeq_short
4932.YPL163C	NP_015162	KEGG_NCBI
4932.YPL163C	NP_015162.1	Ensembl_RefSeq
4932.YPL163C	NP_015162.1	UniProt_DR_RefSeq
4932.YPL163C	P2554	UniProt_GN_ORFNames
4932.YPL163C	Protein SVS1	UniProt_DE_RecName_Full
4932.YPL163C	Q12254	Ensembl_UniProt
4932.YPL163C	Q12254	UniProt_AC
4932.YPL163C	S000006084	SGD_ID
4932.YPL163C	S000006084	UniProt_DR_SGD
4932.YPL163C	SVS1	KEGG_NAME
4932.YPL163C	SVS1	SGD_NAME
4932.YPL163C	SVS1	UniProt_GN_Name
4932.YPL163C	SVS1_YEAST	UniProt_ID
4932.YPL163C	Svs1p	KEGG_PRODUCT
4932.YPL163C	UPI0000136297	Ensembl_UniParc
4932.YPL163C	YPL163C	Ensembl
4932.YPL163C	YPL163C	Ensembl_gene
4932.YPL163C	YPL163C	Ensembl_translation
4932.YPL163C	YPL163C	KEGG_KEGGID_SHORT
4932.YPL163C	YPL163C	SGD_PRIMARY
4932.YPL163C	YPL163C	UniProt_GN_OrderedLocusNames
4932.YPL163C	YPL163C_mRNA	Ensembl_transcript
4932.YPL163C	sce:YPL163C	KEGG_KEGGID
4932.YPL164C	4932.YPL164C	Ensembl_STRING
4932.YPL164C	855939	Ensembl_EntrezGene
4932.YPL164C	855939	KEGG_GENEID
4932.YPL164C	855939	UniProt_DR_GeneID
4932.YPL164C	CAA65557.1	Ensembl_protein_id
4932.YPL164C	CAA97869.1	Ensembl_protein_id
4932.YPL164C	D6W3K4	UniProt_AC
4932.YPL164C	DAA11270.1	Ensembl_protein_id
4932.YPL164C	DNA mismatch repair protein MLH3	KEGG_PRODUCT
4932.YPL164C	DNA mismatch repair protein MLH3	UniProt_DE_RecName_Full
4932.YPL164C	MLH3	KEGG_NAME
4932.YPL164C	MLH3	SGD_NAME
4932.YPL164C	MLH3	UniProt_GN_Name
4932.YPL164C	MLH3_YEAST	UniProt_ID
4932.YPL164C	Mismatch repair protein MLH3	KEGG_PRODUCT
4932.YPL164C	MutL protein homolog 3	UniProt_DE_AltName_Full
4932.YPL164C	NM_001183978	Ensembl_RefSeq_short
4932.YPL164C	NM_001183978.1	Ensembl_RefSeq
4932.YPL164C	NM_001183978.1	UniProt_DR_RefSeq
4932.YPL164C	NP_015161	Ensembl_RefSeq_short
4932.YPL164C	NP_015161	KEGG_NCBI
4932.YPL164C	NP_015161.1	Ensembl_RefSeq
4932.YPL164C	NP_015161.1	UniProt_DR_RefSeq
4932.YPL164C	P2550	UniProt_GN_ORFNames
4932.YPL164C	Q12083	Ensembl_UniProt
4932.YPL164C	Q12083	UniProt_AC
4932.YPL164C	S000006085	SGD_ID
4932.YPL164C	S000006085	UniProt_DR_SGD
4932.YPL164C	UPI0000069F72	Ensembl_UniParc
4932.YPL164C	YPL164C	Ensembl
4932.YPL164C	YPL164C	Ensembl_gene
4932.YPL164C	YPL164C	Ensembl_translation
4932.YPL164C	YPL164C	KEGG_KEGGID_SHORT
4932.YPL164C	YPL164C	SGD_PRIMARY
4932.YPL164C	YPL164C	UniProt_GN_OrderedLocusNames
4932.YPL164C	YPL164C_mRNA	Ensembl_transcript
4932.YPL164C	mismatch repair protein MLH3	SGD_SYNONYM
4932.YPL164C	sce:YPL164C	KEGG_KEGGID
4932.YPL165C	2.1.1.-	UniProt_DE_RecName_EC
4932.YPL165C	4932.YPL165C	Ensembl_STRING
4932.YPL165C	855938	Ensembl_EntrezGene
4932.YPL165C	855938	KEGG_GENEID
4932.YPL165C	855938	UniProt_DR_GeneID
4932.YPL165C	CAA65556.1	Ensembl_protein_id
4932.YPL165C	CAA97872.1	Ensembl_protein_id
4932.YPL165C	D6W3K3	UniProt_AC
4932.YPL165C	DAA11269.1	Ensembl_protein_id
4932.YPL165C	NM_001183979	Ensembl_RefSeq_short
4932.YPL165C	NM_001183979.1	Ensembl_RefSeq
4932.YPL165C	NM_001183979.1	UniProt_DR_RefSeq
4932.YPL165C	NP_015160	Ensembl_RefSeq_short
4932.YPL165C	NP_015160	KEGG_NCBI
4932.YPL165C	NP_015160.1	Ensembl_RefSeq
4932.YPL165C	NP_015160.1	UniProt_DR_RefSeq
4932.YPL165C	P2545	UniProt_GN_ORFNames
4932.YPL165C	Potential protein lysine methyltransferase SET6	UniProt_DE_RecName_Full
4932.YPL165C	Q12529	Ensembl_UniProt
4932.YPL165C	Q12529	UniProt_AC
4932.YPL165C	S000006086	SGD_ID
4932.YPL165C	S000006086	UniProt_DR_SGD
4932.YPL165C	SET domain-containing protein 6	UniProt_DE_AltName_Full
4932.YPL165C	SET6	KEGG_NAME
4932.YPL165C	SET6	SGD_NAME
4932.YPL165C	SET6	UniProt_GN_Name
4932.YPL165C	SET6_YEAST	UniProt_ID
4932.YPL165C	Set6p	KEGG_PRODUCT
4932.YPL165C	UPI000006C0AC	Ensembl_UniParc
4932.YPL165C	Uncharacterized protein	KEGG_PRODUCT
4932.YPL165C	YPL165C	Ensembl
4932.YPL165C	YPL165C	Ensembl_gene
4932.YPL165C	YPL165C	Ensembl_translation
4932.YPL165C	YPL165C	KEGG_KEGGID_SHORT
4932.YPL165C	YPL165C	SGD_PRIMARY
4932.YPL165C	YPL165C	UniProt_GN_OrderedLocusNames
4932.YPL165C	YPL165C_mRNA	Ensembl_transcript
4932.YPL165C	sce:YPL165C	KEGG_KEGGID
4932.YPL166W	4932.YPL166W	Ensembl_STRING
4932.YPL166W	855937	Ensembl_EntrezGene
4932.YPL166W	855937	KEGG_GENEID
4932.YPL166W	855937	UniProt_DR_GeneID
4932.YPL166W	ATG29	KEGG_NAME
4932.YPL166W	ATG29	SGD_NAME
4932.YPL166W	ATG29	UniProt_GN_Name
4932.YPL166W	ATG29_YEAST	UniProt_ID
4932.YPL166W	Atg29p	KEGG_PRODUCT
4932.YPL166W	Autophagy-related protein 29	KEGG_PRODUCT
4932.YPL166W	Autophagy-related protein 29	UniProt_DE_RecName_Full
4932.YPL166W	CAA65555.1	Ensembl_protein_id
4932.YPL166W	CAA97871.1	Ensembl_protein_id
4932.YPL166W	D6W3K2	UniProt_AC
4932.YPL166W	DAA11268.1	Ensembl_protein_id
4932.YPL166W	NM_001183980	Ensembl_RefSeq_short
4932.YPL166W	NM_001183980.1	Ensembl_RefSeq
4932.YPL166W	NM_001183980.1	UniProt_DR_RefSeq
4932.YPL166W	NP_015159	Ensembl_RefSeq_short
4932.YPL166W	NP_015159	KEGG_NCBI
4932.YPL166W	NP_015159.1	Ensembl_RefSeq
4932.YPL166W	NP_015159.1	UniProt_DR_RefSeq
4932.YPL166W	P2540	UniProt_GN_ORFNames
4932.YPL166W	Q12092	Ensembl_UniProt
4932.YPL166W	Q12092	UniProt_AC
4932.YPL166W	S000006087	SGD_ID
4932.YPL166W	S000006087	UniProt_DR_SGD
4932.YPL166W	UPI000006C6AE	Ensembl_UniParc
4932.YPL166W	YPL166W	Ensembl
4932.YPL166W	YPL166W	Ensembl_gene
4932.YPL166W	YPL166W	Ensembl_translation
4932.YPL166W	YPL166W	KEGG_KEGGID_SHORT
4932.YPL166W	YPL166W	SGD_PRIMARY
4932.YPL166W	YPL166W	UniProt_GN_OrderedLocusNames
4932.YPL166W	YPL166W_mRNA	Ensembl_transcript
4932.YPL166W	sce:YPL166W	KEGG_KEGGID
4932.YPL167C	2.7.7.7	KEGG_EC
4932.YPL167C	2.7.7.7	UniProt_DE_RecName_EC
4932.YPL167C	4932.YPL167C	Ensembl_STRING
4932.YPL167C	855936	KEGG_GENEID
4932.YPL167C	855936	UniProt_DR_GeneID
4932.YPL167C	AAA34968.1	Ensembl_protein_id
4932.YPL167C	CAA65554.1	Ensembl_protein_id
4932.YPL167C	CAA97873.1	Ensembl_protein_id
4932.YPL167C	D6W3K1	UniProt_AC
4932.YPL167C	DAA11267.1	Ensembl_protein_id
4932.YPL167C	DNA polymerase zeta	KEGG_PRODUCT
4932.YPL167C	DNA polymerase zeta catalytic subunit	UniProt_DE_RecName_Full
4932.YPL167C	DNA-directed DNA polymerase	KEGG_PRODUCT
4932.YPL167C	DPOZ_YEAST	UniProt_ID
4932.YPL167C	EC 2.7.7.7	KEGG_EC
4932.YPL167C	L000001616	SGD_ID
4932.YPL167C	NM_001183981	Ensembl_RefSeq_short
4932.YPL167C	NM_001183981.1	Ensembl_RefSeq
4932.YPL167C	NM_001183981.1	UniProt_DR_RefSeq
4932.YPL167C	NP_015158	Ensembl_RefSeq_short
4932.YPL167C	NP_015158	KEGG_NCBI
4932.YPL167C	NP_015158.1	Ensembl_RefSeq
4932.YPL167C	NP_015158.1	UniProt_DR_RefSeq
4932.YPL167C	P14284	Ensembl_UniProt
4932.YPL167C	P14284	UniProt_AC
4932.YPL167C	P2535	UniProt_GN_ORFNames
4932.YPL167C	PSO1	Ensembl_external_synonym_EntrezGene
4932.YPL167C	PSO1	KEGG_NAME_SYNONYM
4932.YPL167C	PSO1	SGD_SYNONYM
4932.YPL167C	PSO1	UniProt_GN_Synonyms
4932.YPL167C	Protein reversionless 3	UniProt_DE_AltName_Full
4932.YPL167C	REV3	Ensembl_EntrezGene
4932.YPL167C	REV3	KEGG_NAME
4932.YPL167C	REV3	SGD_NAME
4932.YPL167C	REV3	UniProt_GN_Name
4932.YPL167C	S000006088	SGD_ID
4932.YPL167C	S000006088	UniProt_DR_SGD
4932.YPL167C	UPI0000129839	Ensembl_UniParc
4932.YPL167C	YPL167C	Ensembl
4932.YPL167C	YPL167C	Ensembl_gene
4932.YPL167C	YPL167C	Ensembl_translation
4932.YPL167C	YPL167C	KEGG_KEGGID_SHORT
4932.YPL167C	YPL167C	SGD_PRIMARY
4932.YPL167C	YPL167C	UniProt_GN_OrderedLocusNames
4932.YPL167C	YPL167C_mRNA	Ensembl_transcript
4932.YPL167C	sce:YPL167C	KEGG_KEGGID
4932.YPL168W	855935	Ensembl_EntrezGene
4932.YPL168W	855935	KEGG_GENEID
4932.YPL168W	855935	UniProt_DR_GeneID
4932.YPL168W	CAA65553.1	Ensembl_protein_id
4932.YPL168W	CAA97874.1	Ensembl_protein_id
4932.YPL168W	D6W3K0	UniProt_AC
4932.YPL168W	DAA11266.1	Ensembl_protein_id
4932.YPL168W	MIOREX complex component 4	UniProt_DE_RecName_Full
4932.YPL168W	MRX4	KEGG_NAME
4932.YPL168W	MRX4	SGD_NAME
4932.YPL168W	MRX4	UniProt_GN_Name
4932.YPL168W	MRX4_YEAST	UniProt_ID
4932.YPL168W	Mrx4p	KEGG_PRODUCT
4932.YPL168W	NM_001183982	Ensembl_RefSeq_short
4932.YPL168W	NM_001183982.1	Ensembl_RefSeq
4932.YPL168W	NM_001183982.1	UniProt_DR_RefSeq
4932.YPL168W	NP_015157	Ensembl_RefSeq_short
4932.YPL168W	NP_015157	KEGG_NCBI
4932.YPL168W	NP_015157.1	Ensembl_RefSeq
4932.YPL168W	NP_015157.1	UniProt_DR_RefSeq
4932.YPL168W	Q12467	Ensembl_UniProt
4932.YPL168W	Q12467	UniProt_AC
4932.YPL168W	S000006089	SGD_ID
4932.YPL168W	S000006089	UniProt_DR_SGD
4932.YPL168W	UPI0000069BD2	Ensembl_UniParc
4932.YPL168W	YPL168W	Ensembl
4932.YPL168W	YPL168W	Ensembl_gene
4932.YPL168W	YPL168W	Ensembl_translation
4932.YPL168W	YPL168W	KEGG_KEGGID_SHORT
4932.YPL168W	YPL168W	SGD_PRIMARY
4932.YPL168W	YPL168W	UniProt_GN_OrderedLocusNames
4932.YPL168W	YPL168W_mRNA	Ensembl_transcript
4932.YPL168W	sce:YPL168W	KEGG_KEGGID
4932.YPL169C	1OF5	Ensembl_PDB
4932.YPL169C	1OF5	UniProt_DR_PDB
4932.YPL169C	2JP7	Ensembl_PDB
4932.YPL169C	2JP7	UniProt_DR_PDB
4932.YPL169C	2KHH	Ensembl_PDB
4932.YPL169C	2KHH	UniProt_DR_PDB
4932.YPL169C	4932.YPL169C	Ensembl_STRING
4932.YPL169C	4WWU	Ensembl_PDB
4932.YPL169C	4WWU	UniProt_DR_PDB
4932.YPL169C	6EXZ	UniProt_DR_PDB
4932.YPL169C	855934	Ensembl_EntrezGene
4932.YPL169C	855934	KEGG_GENEID
4932.YPL169C	855934	UniProt_DR_GeneID
4932.YPL169C	CAA65552.1	Ensembl_protein_id
4932.YPL169C	CAA97875.1	Ensembl_protein_id
4932.YPL169C	D6W3J9	UniProt_AC
4932.YPL169C	DAA11265.1	Ensembl_protein_id
4932.YPL169C	L000004314	SGD_ID
4932.YPL169C	MEX67	KEGG_NAME
4932.YPL169C	MEX67	SGD_NAME
4932.YPL169C	MEX67	UniProt_GN_Name
4932.YPL169C	MEX67_YEAST	UniProt_ID
4932.YPL169C	Mex67p	KEGG_PRODUCT
4932.YPL169C	NM_001183983	Ensembl_RefSeq_short
4932.YPL169C	NM_001183983.1	Ensembl_RefSeq
4932.YPL169C	NM_001183983.1	UniProt_DR_RefSeq
4932.YPL169C	NP_015156	Ensembl_RefSeq_short
4932.YPL169C	NP_015156	KEGG_NCBI
4932.YPL169C	NP_015156.1	Ensembl_RefSeq
4932.YPL169C	NP_015156.1	UniProt_DR_RefSeq
4932.YPL169C	Nuclear RNA export factor	KEGG_PRODUCT
4932.YPL169C	P2520	UniProt_GN_ORFNames
4932.YPL169C	Q99257	Ensembl_UniProt
4932.YPL169C	Q99257	UniProt_AC
4932.YPL169C	S000006090	SGD_ID
4932.YPL169C	S000006090	UniProt_DR_SGD
4932.YPL169C	UPI000012FAA6	Ensembl_UniParc
4932.YPL169C	YPL169C	Ensembl
4932.YPL169C	YPL169C	Ensembl_gene
4932.YPL169C	YPL169C	Ensembl_translation
4932.YPL169C	YPL169C	KEGG_KEGGID_SHORT
4932.YPL169C	YPL169C	SGD_PRIMARY
4932.YPL169C	YPL169C	UniProt_GN_OrderedLocusNames
4932.YPL169C	YPL169C_mRNA	Ensembl_transcript
4932.YPL169C	mRNA export factor MEX67	UniProt_DE_RecName_Full
4932.YPL169C	sce:YPL169C	KEGG_KEGGID
4932.YPL170W	4932.YPL170W	Ensembl_STRING
4932.YPL170W	855933	Ensembl_EntrezGene
4932.YPL170W	855933	KEGG_GENEID
4932.YPL170W	855933	UniProt_DR_GeneID
4932.YPL170W	AAS56847.1	Ensembl_protein_id
4932.YPL170W	CAA65551.1	Ensembl_protein_id
4932.YPL170W	CAA97876.1	Ensembl_protein_id
4932.YPL170W	D6W3J8	UniProt_AC
4932.YPL170W	DAA11264.1	Ensembl_protein_id
4932.YPL170W	DAP1	KEGG_NAME
4932.YPL170W	DAP1	SGD_NAME
4932.YPL170W	DAP1	UniProt_GN_Name
4932.YPL170W	DAP1_YEAST	UniProt_ID
4932.YPL170W	Damage response protein 1	UniProt_DE_RecName_Full
4932.YPL170W	Dap1p	KEGG_PRODUCT
4932.YPL170W	NM_001183984	Ensembl_RefSeq_short
4932.YPL170W	NM_001183984.1	Ensembl_RefSeq
4932.YPL170W	NM_001183984.1	UniProt_DR_RefSeq
4932.YPL170W	NP_015155	Ensembl_RefSeq_short
4932.YPL170W	NP_015155	KEGG_NCBI
4932.YPL170W	NP_015155.1	Ensembl_RefSeq
4932.YPL170W	NP_015155.1	UniProt_DR_RefSeq
4932.YPL170W	P2515	UniProt_GN_ORFNames
4932.YPL170W	Q12091	Ensembl_UniProt
4932.YPL170W	Q12091	UniProt_AC
4932.YPL170W	S000006091	SGD_ID
4932.YPL170W	S000006091	UniProt_DR_SGD
4932.YPL170W	UPI0000128E32	Ensembl_UniParc
4932.YPL170W	YPL170W	Ensembl
4932.YPL170W	YPL170W	Ensembl_gene
4932.YPL170W	YPL170W	Ensembl_translation
4932.YPL170W	YPL170W	KEGG_KEGGID_SHORT
4932.YPL170W	YPL170W	SGD_PRIMARY
4932.YPL170W	YPL170W	UniProt_GN_OrderedLocusNames
4932.YPL170W	YPL170W_mRNA	Ensembl_transcript
4932.YPL170W	sce:YPL170W	KEGG_KEGGID
4932.YPL171C	1.6.99.1	KEGG_EC
4932.YPL171C	1.6.99.1	UniProt_DE_RecName_EC
4932.YPL171C	4932.YPL171C	Ensembl_STRING
4932.YPL171C	5V4P	UniProt_DR_PDB
4932.YPL171C	5V4V	UniProt_DR_PDB
4932.YPL171C	855932	KEGG_GENEID
4932.YPL171C	855932	UniProt_DR_GeneID
4932.YPL171C	AAA64522.1	Ensembl_protein_id
4932.YPL171C	AAT93245.1	Ensembl_protein_id
4932.YPL171C	CAA65573.1	Ensembl_protein_id
4932.YPL171C	CAA97877.1	Ensembl_protein_id
4932.YPL171C	CAA97878.1	Ensembl_protein_id
4932.YPL171C	D6W3J7	UniProt_AC
4932.YPL171C	DAA11263.1	Ensembl_protein_id
4932.YPL171C	E9P937	UniProt_AC
4932.YPL171C	EC 1.6.99.1	KEGG_EC
4932.YPL171C	L000001326	SGD_ID
4932.YPL171C	NADPH dehydrogenase	KEGG_PRODUCT
4932.YPL171C	NADPH dehydrogenase	SGD_SYNONYM
4932.YPL171C	NADPH dehydrogenase 3	UniProt_DE_RecName_Full
4932.YPL171C	NADPH2 dehydrogenase	KEGG_PRODUCT
4932.YPL171C	NM_001183985	Ensembl_RefSeq_short
4932.YPL171C	NM_001183985.1	Ensembl_RefSeq
4932.YPL171C	NM_001183985.1	UniProt_DR_RefSeq
4932.YPL171C	NP_015154	Ensembl_RefSeq_short
4932.YPL171C	NP_015154	KEGG_NCBI
4932.YPL171C	NP_015154.1	Ensembl_RefSeq
4932.YPL171C	NP_015154.1	UniProt_DR_RefSeq
4932.YPL171C	OYE3	Ensembl_EntrezGene
4932.YPL171C	OYE3	KEGG_NAME
4932.YPL171C	OYE3	SGD_NAME
4932.YPL171C	OYE3	UniProt_GN_Name
4932.YPL171C	OYE3_YEAST	UniProt_ID
4932.YPL171C	Old yellow enzyme 3	UniProt_DE_AltName_Full
4932.YPL171C	P2291	UniProt_GN_ORFNames
4932.YPL171C	P41816	Ensembl_UniProt
4932.YPL171C	P41816	UniProt_AC
4932.YPL171C	S000006092	SGD_ID
4932.YPL171C	S000006092	UniProt_DR_SGD
4932.YPL171C	UPI0000153C8C	Ensembl_UniParc
4932.YPL171C	YPL171C	Ensembl
4932.YPL171C	YPL171C	Ensembl_gene
4932.YPL171C	YPL171C	Ensembl_translation
4932.YPL171C	YPL171C	KEGG_KEGGID_SHORT
4932.YPL171C	YPL171C	SGD_PRIMARY
4932.YPL171C	YPL171C	UniProt_GN_OrderedLocusNames
4932.YPL171C	YPL171C_mRNA	Ensembl_transcript
4932.YPL171C	ZRG6	Ensembl_external_synonym_EntrezGene
4932.YPL171C	ZRG6	KEGG_NAME_SYNONYM
4932.YPL171C	ZRG6	SGD_SYNONYM
4932.YPL171C	sce:YPL171C	KEGG_KEGGID
4932.YPL172C	2.5.1.-	UniProt_DE_RecName_EC
4932.YPL172C	2.5.1.141	KEGG_EC
4932.YPL172C	4932.YPL172C	Ensembl_STRING
4932.YPL172C	855931	Ensembl_EntrezGene
4932.YPL172C	855931	KEGG_GENEID
4932.YPL172C	855931	UniProt_DR_GeneID
4932.YPL172C	AAA34509.1	Ensembl_protein_id
4932.YPL172C	AAA64523.1	Ensembl_protein_id
4932.YPL172C	CAA97879.1	Ensembl_protein_id
4932.YPL172C	COX10	KEGG_NAME
4932.YPL172C	COX10	SGD_NAME
4932.YPL172C	COX10	UniProt_GN_Name
4932.YPL172C	COX10_YEAST	UniProt_ID
4932.YPL172C	D6W3J6	UniProt_AC
4932.YPL172C	DAA11262.1	Ensembl_protein_id
4932.YPL172C	EC 2.5.1.141	KEGG_EC
4932.YPL172C	Heme O synthase	UniProt_DE_AltName_Full
4932.YPL172C	Heme o synthase	KEGG_PRODUCT
4932.YPL172C	L000000394	SGD_ID
4932.YPL172C	NM_001183986	Ensembl_RefSeq_short
4932.YPL172C	NM_001183986.1	Ensembl_RefSeq
4932.YPL172C	NM_001183986.1	UniProt_DR_RefSeq
4932.YPL172C	NP_015153	Ensembl_RefSeq_short
4932.YPL172C	NP_015153	KEGG_NCBI
4932.YPL172C	NP_015153.1	Ensembl_RefSeq
4932.YPL172C	NP_015153.1	UniProt_DR_RefSeq
4932.YPL172C	P21592	Ensembl_UniProt
4932.YPL172C	P21592	UniProt_AC
4932.YPL172C	Protoheme IX farnesyltransferase	KEGG_PRODUCT
4932.YPL172C	Protoheme IX farnesyltransferase, mitochondrial	UniProt_DE_RecName_Full
4932.YPL172C	S000006093	SGD_ID
4932.YPL172C	S000006093	UniProt_DR_SGD
4932.YPL172C	UPI0000128181	Ensembl_UniParc
4932.YPL172C	YPL172C	Ensembl
4932.YPL172C	YPL172C	Ensembl_gene
4932.YPL172C	YPL172C	Ensembl_translation
4932.YPL172C	YPL172C	KEGG_KEGGID_SHORT
4932.YPL172C	YPL172C	SGD_PRIMARY
4932.YPL172C	YPL172C	UniProt_GN_OrderedLocusNames
4932.YPL172C	YPL172C_mRNA	Ensembl_transcript
4932.YPL172C	protoheme IX farnesyltransferase	SGD_SYNONYM
4932.YPL172C	sce:YPL172C	KEGG_KEGGID
4932.YPL173W	3J6B	Ensembl_PDB
4932.YPL173W	3J6B	UniProt_DR_PDB
4932.YPL173W	4932.YPL173W	Ensembl_STRING
